7 5.1100000000e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.52983411e-01 -1.89998399e-01 9.48630593e-01 1.00000000e+00
7 5.1100000000e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00 -9.97258205e-01 6.41806449e-02 3.68363720e-02 1.00000000e+00
7 5.1100000000e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.10837933e-01 -5.61579020e-01 8.19965826e-01 1.00000000e+00
7 5.1100000000e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.70159385e-01 -5.18119696e-01 8.11520725e-01 1.00000000e+00
7 5.1100000000e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.30332673e-01 3.32254133e-01 -1.55204085e-01 1.00000000e+00
7 5.1100000000e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00 -6.10146598e-01 -7.91832454e-01 -2.68792264e-02 1.00000000e+00
7 5.1100000000e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00 -9.29319127e-01 -3.51406548e-01 -1.13487435e-01 1.00000000e+00
7 5.1100000000e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00 -8.13494592e-01 -5.79331954e-01 -5.10003480e-02 1.00000000e+00
7 5.1100000000e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00 -6.43934788e-01 -7.18854929e-01 2.61907579e-01 1.00000000e+00
7 5.1100000000e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.29621531e-01 -9.28187499e-02 9.39539422e-01 1.00000000e+00
7 5.1100000000e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00 5.74585203e-01 8.01844613e-01 1.64003239e-01 1.00000000e+00
7 5.1100000000e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00 8.15619893e-01 -4.65738931e-01 -3.43294971e-01 1.00000000e+00
7 5.1100000000e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00 6.52534467e-01 -7.56859394e-01 -3.69137790e-02 1.00000000e+00
7 5.1100000000e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00 -7.20538660e-01 8.34219431e-04 6.93414266e-01 1.00000000e+00
7 5.1100000000e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00 -6.98685698e-01 -6.62303157e-01 -2.70541722e-01 1.00000000e+00
7 5.1100000000e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00 -8.69211844e-01 -4.94405667e-01 5.81439018e-03 1.00000000e+00
7 5.1100000000e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00 7.15330206e-01 -2.15592250e-01 6.64697434e-01 1.00000000e+00
7 5.1100000000e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.89528804e-01 -5.27205684e-01 -7.55196317e-01 1.00000000e+00
7 5.1100000000e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00 -7.97430702e-01 4.75387579e-01 -3.71632783e-01 1.00000000e+00
7 5.1100000000e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00 -8.89202760e-01 -4.57503082e-01 3.06295773e-03 1.00000000e+00
7 5.1100000000e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00 5.02978885e-01 4.56619241e-02 8.63091669e-01 1.00000000e+00
7 5.1100000000e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00 -8.47490960e-01 -1.32971998e-01 -5.13884734e-01 1.00000000e+00
7 5.1100000000e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00 6.57866012e-01 7.46003836e-01 1.03395295e-01 1.00000000e+00
7 5.1100000000e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00 -2.61754898e-02 -8.68615300e-01 4.94795214e-01 1.00000000e+00
7 5.1100000000e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00 -5.56134628e-01 6.74687878e-01 4.85294285e-01 1.00000000e+00
7 5.1100000000e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00 -7.98899116e-01 5.77024064e-01 1.69715737e-01 1.00000000e+00
7 5.1100000000e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00 -7.76829239e-01 -5.57313613e-01 -2.93151615e-01 1.00000000e+00
7 5.1100000000e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.23556822e-01 -9.04408557e-01 5.14274189e-02 1.00000000e+00
